Freq	Power
[Hz]	[dB]
0.000	-41.838
0.610	-44.841
1.221	-95.624
1.831	-97.488
2.441	-96.098
3.052	-102.851
3.662	-100.772
4.272	-101.673
4.883	-102.503
5.493	-107.534
6.104	-109.491
6.714	-109.657
7.324	-110.299
7.935	-109.590
8.545	-100.681
9.155	-105.138
9.766	-115.728
10.376	-102.619
10.986	-100.821
11.597	-101.186
12.207	-104.089
12.817	-111.390
13.428	-108.110
14.038	-116.123
14.648	-102.973
15.259	-102.568
15.869	-106.399
16.479	-107.936
17.090	-101.376
17.700	-95.118
18.311	-95.915
18.921	-98.013
19.531	-96.096
20.142	-95.405
20.752	-100.875
21.362	-104.539
21.973	-97.784
22.583	-100.126
23.193	-106.358
23.804	-105.394
24.414	-99.953
25.024	-100.985
25.635	-100.693
26.245	-97.150
26.855	-98.648
27.466	-103.485
28.076	-103.969
28.687	-110.300
29.297	-99.691
29.907	-96.175
30.518	-100.767
31.128	-103.338
31.738	-107.374
32.349	-113.608
32.959	-101.958
33.569	-98.653
34.180	-104.368
34.790	-107.479
35.400	-99.635
36.011	-103.893
36.621	-102.568
37.231	-102.525
37.842	-107.931
38.452	-110.633
39.062	-103.587
39.673	-101.788
40.283	-98.585
40.894	-100.663
41.504	-101.773
42.114	-104.757
42.725	-119.045
43.335	-107.793
43.945	-100.091
44.556	-100.279
45.166	-108.964
45.776	-104.006
46.387	-99.782
46.997	-99.998
47.607	-98.929
48.218	-116.882
48.828	-104.246
49.438	-114.881
50.049	-105.969
50.659	-99.134
51.270	-101.132
51.880	-106.421
52.490	-99.520
53.101	-95.549
53.711	-101.106
54.321	-118.169
54.932	-113.598
55.542	-103.652
56.152	-102.011
56.763	-100.123
57.373	-99.421
57.983	-101.504
58.594	-108.597
59.204	-102.305
59.814	-99.614
60.425	-101.658
61.035	-111.537
61.646	-101.612
62.256	-99.336
62.866	-98.407
63.477	-103.211
64.087	-114.504
64.697	-104.754
65.308	-101.873
65.918	-115.292
66.528	-102.147
67.139	-99.370
67.749	-101.585
68.359	-100.325
68.970	-99.861
69.580	-100.560
70.190	-101.533
70.801	-114.843
71.411	-104.792
72.021	-102.959
72.632	-106.653
73.242	-116.081
73.853	-111.921
74.463	-112.840
75.073	-108.021
75.684	-101.271
76.294	-101.656
76.904	-103.858
77.515	-112.308
78.125	-111.924
78.735	-112.189
79.346	-103.147
79.956	-105.961
80.566	-106.729
81.177	-103.629
81.787	-107.666
82.397	-108.373
83.008	-106.318
83.618	-105.267
84.229	-105.518
84.839	-95.197
85.449	-94.191
86.060	-103.939
86.670	-101.975
87.280	-102.269
87.891	-101.835
88.501	-96.896
89.111	-97.485
89.722	-98.323
90.332	-101.025
90.942	-101.163
91.553	-99.462
92.163	-109.106
92.773	-100.004
93.384	-103.232
93.994	-106.508
94.604	-101.439
95.215	-105.314
95.825	-99.560
96.436	-100.730
97.046	-101.320
97.656	-97.390
98.267	-97.407
98.877	-104.175
99.487	-98.362
100.098	-100.960
100.708	-106.842
101.318	-104.320
101.929	-103.475
102.539	-106.695
103.149	-107.273
103.760	-112.785
104.370	-109.334
104.980	-103.280
105.591	-100.994
106.201	-100.326
106.812	-96.167
107.422	-96.860
108.032	-100.589
108.643	-107.267
109.253	-110.025
109.863	-107.437
110.474	-100.556
111.084	-101.495
111.694	-106.482
112.305	-106.195
112.915	-119.473
113.525	-98.534
114.136	-99.497
114.746	-100.620
115.356	-99.720
115.967	-99.592
116.577	-111.225
117.187	-96.827
117.798	-96.999
118.408	-109.493
119.019	-99.505
119.629	-106.517
120.239	-96.876
120.850	-98.596
121.460	-102.238
122.070	-99.865
122.681	-110.333
123.291	-107.150
123.901	-108.594
124.512	-105.509
125.122	-102.969
125.732	-102.500
126.343	-99.196
126.953	-96.025
127.563	-95.329
128.174	-98.095
128.784	-100.508
129.395	-105.117
130.005	-105.262
130.615	-120.097
131.226	-104.272
131.836	-110.677
132.446	-102.250
133.057	-98.593
133.667	-100.362
134.277	-107.063
134.888	-100.357
135.498	-108.171
136.108	-104.250
136.719	-105.387
137.329	-100.498
137.939	-98.974
138.550	-100.737
139.160	-96.554
139.771	-99.230
140.381	-101.894
140.991	-100.469
141.602	-108.979
142.212	-101.661
142.822	-94.967
143.433	-96.149
144.043	-101.188
144.653	-100.413
145.264	-101.428
145.874	-109.305
146.484	-107.730
147.095	-102.462
147.705	-93.936
148.315	-86.771
148.926	-88.746
149.536	-101.772
150.146	-103.740
150.757	-98.951
151.367	-106.951
151.978	-84.809
152.588	-80.400
153.198	-87.487
153.809	-108.467
154.419	-104.840
155.029	-106.137
155.640	-105.499
156.250	-109.572
156.860	-106.049
157.471	-96.856
158.081	-95.807
158.691	-99.523
