Time	Ch 0
[s]	[V]
0.026260	-2.443903
0.026280	-2.258416
0.026300	-2.060760
0.026320	-1.858170
0.026340	-1.649661
0.026360	-1.439508
0.026380	-1.215213
0.026400	-0.990589
0.026420	-0.773529
0.026440	-0.549562
0.026460	-0.330858
0.026480	-0.109523
0.026500	0.104249
0.026520	0.307825
0.026540	0.522254
0.026560	0.713332
0.026580	0.901451
0.026600	1.084308
0.026620	1.253023
0.026640	1.415160
0.026660	1.545396
0.026680	1.685499
0.026700	1.803566
0.026720	1.900257
0.026740	1.991028
0.026760	2.056475
0.026780	2.119291
0.026800	2.150534
0.026820	2.177502
0.026840	2.192631
0.026860	2.169938
0.026880	2.147574
0.026900	2.107122
0.026920	2.037400
0.026940	1.968664
0.026960	1.876249
0.026980	1.763772
0.027000	1.646691
0.027020	1.509548
0.027040	1.350700
0.027060	1.196127
0.027080	1.021492
0.027100	0.835675
0.027120	0.647556
0.027140	0.438389
0.027160	0.228236
0.027180	0.018082
0.027200	-0.209502
0.027220	-0.428535
0.027240	-0.657763
0.027260	-0.886005
0.027280	-1.112274
0.027300	-1.346435
0.027320	-1.571059
0.027340	-1.790750
0.027360	-2.012743
0.027380	-2.222568
0.027400	-2.425486
0.027420	-2.619524
0.027440	-2.807972
0.027460	-2.985566
0.027480	-3.143757
0.027500	-3.301948
0.027520	-3.437775
0.027540	-3.562748
0.027560	-3.670292
0.027580	-3.764680
0.027600	-3.843940
0.027620	-3.909058
0.027640	-3.954114
0.027660	-3.982727
0.027680	-4.003775
0.027700	-3.999171
0.027720	-3.974176
0.027740	-3.944577
0.027760	-3.870250
0.027780	-3.806119
0.027800	-3.709757
0.027820	-3.599912
0.027840	-3.483818
0.027860	-3.343715
0.027880	-3.199337
0.027900	-3.037200
0.027920	-2.860264
0.027940	-2.678723
0.027960	-2.482711
0.027980	-2.278148
0.028000	-2.067337
0.028020	-1.851264
0.028040	-1.634862
0.028060	-1.402674
0.028080	-1.176734
0.028100	-0.953754
0.028120	-0.719593
0.028140	-0.497928
0.028160	-0.265411
0.028180	-0.045062
0.028200	0.173971
0.028220	0.385769
0.028240	0.586714
0.028260	0.784041
0.028280	0.967885
0.028300	1.147452
0.028320	1.309919
0.028340	1.461532
0.028360	1.599004
0.028380	1.721675
0.028400	1.836125
0.028420	1.934789
0.028440	2.006485
0.028460	2.076865
0.028480	2.119619
0.028500	2.150534
0.028520	2.170925
0.028540	2.160072
0.028560	2.142970
0.028580	2.105149
0.028600	2.050555
0.028620	1.984779
0.028640	1.897955
0.028660	1.797318
0.028680	1.684512
0.028700	1.555920
0.028720	1.405951
0.028740	1.261574
0.028760	1.092201
0.028780	0.918553
0.028800	0.728461
0.028820	0.531133
0.028840	0.333806
0.028860	0.120693
0.028880	-0.090119
0.028900	-0.311454
0.028920	-0.528514
0.028940	-0.748863
0.028960	-0.974802
0.028980	-1.193836
0.029000	-1.419446
0.029020	-1.626311
0.029040	-1.841398
0.029060	-2.043329
0.029080	-2.240985
0.029100	-2.429433
0.029120	-2.605054
0.029140	-2.781333
0.029160	-2.934590
0.029180	-3.082257
0.029200	-3.213479
0.029220	-3.331876
0.029240	-3.437775
0.029260	-3.519336
0.029280	-3.591690
0.029300	-3.653190
0.029320	-3.687065
0.029340	-3.716006
0.029360	-3.726859
0.029380	-3.713704
0.029400	-3.691669
0.029420	-3.642995
0.029440	-3.579521
0.029460	-3.511443
0.029480	-3.416397
0.029500	-3.312472
0.029520	-3.190129
0.029540	-3.049040
0.029560	-2.901702
0.029580	-2.746800
0.029600	-2.569535
0.029620	-2.378785
0.029640	-2.193627
0.029660	-1.986104
0.029680	-1.778911
0.029700	-1.561193
0.029720	-1.342489
0.029740	-1.119180
0.029760	-0.893241
0.029780	-0.662368
0.029800	-0.430179
0.029820	-0.205555
0.029840	0.023673
0.029860	0.245666
0.029880	0.463713
0.029900	0.672551
0.029920	0.877443
0.029940	1.077072
0.029960	1.262560
0.029980	1.438839
0.030000	1.600648
0.030020	1.752590
0.030040	1.894995
0.030060	2.015036
0.030080	2.128170
0.030100	2.225519
0.030120	2.305436
0.030140	2.367923
0.030160	2.413966
0.030180	2.446854
0.030200	2.463627
0.030220	2.458694
0.030240	2.431068
0.030260	2.407389
0.030280	2.345888
0.030300	2.284388
0.030320	2.196577
0.030340	2.097913
0.030360	1.989383
0.030380	1.853227
0.030400	1.708520
0.030420	1.560854
0.030440	1.391810
0.030460	1.219477
0.030480	1.027083
0.030500	0.830084
0.030520	0.634072
0.030540	0.423919
0.030560	0.218698
0.030580	-0.006584
0.030600	-0.227261
0.030620	-0.449254
0.030640	-0.673550
0.030660	-0.890281
0.030680	-1.114576
0.030700	-1.329991
0.030720	-1.537185
0.030740	-1.744050
0.030760	-1.937759
0.030780	-2.128509
0.030800	-2.312023
0.030820	-2.477449
0.030840	-2.637284
0.030860	-2.775084
0.030880	-2.909595
0.030900	-3.036871
0.030920	-3.133891
0.030940	-3.223017
0.030960	-3.288792
0.030980	-3.353582
0.031000	-3.402256
0.031020	-3.418371
0.031040	-3.429553
0.031060	-3.416397
0.031080	-3.393047
0.031100	-3.351608
0.031120	-3.287477
0.031140	-3.216439
0.031160	-3.125340
0.031180	-3.020756
0.031200	-2.895782
0.031220	-2.763902
0.031240	-2.618209
0.031260	-2.453770
0.031280	-2.282095
0.031300	-2.093976
0.031320	-1.903556
0.031340	-1.703598
0.031360	-1.493773
0.031380	-1.276055
0.031400	-1.054720
0.031420	-0.831740
0.031440	-0.603498
0.031460	-0.372954
0.031480	-0.140437
0.031500	0.083529
0.031520	0.311442
0.031540	0.534422
0.031560	0.750496
0.031580	0.962951
0.031600	1.167843
0.031620	1.362539
0.031640	1.550658
0.031660	1.729897
0.031680	1.894008
0.031700	2.045622
0.031720	2.188684
0.031740	2.306423
0.031760	2.426135
0.031780	2.516577
0.031800	2.592219
0.031820	2.664244
0.031840	2.709300
0.031860	2.740544
0.031880	2.756001
0.031900	2.753699
0.031920	2.734624
0.031940	2.697461
0.031960	2.643853
0.031980	2.583668
0.032000	2.499804
0.032020	2.400154
0.032040	2.284717
0.032060	2.156783
0.032080	2.020298
0.032100	1.861449
0.032120	1.693721
0.032140	1.521388
0.032160	1.331296
0.032180	1.140217
0.032200	0.934668
0.032220	0.730434
0.032240	0.515018
0.032260	0.293354
0.032280	0.072018
0.032300	-0.148001
0.032320	-0.371968
0.032340	-0.590343
0.032360	-0.810034
0.032380	-1.023805
0.032400	-1.235932
0.032420	-1.440495
0.032440	-1.635191
0.032460	-1.822323
0.032480	-2.007152
0.032500	-2.179156
0.032520	-2.336031
0.032540	-2.477120
0.032560	-2.612947
0.032580	-2.734303
0.032600	-2.838886
0.032620	-2.930644
0.032640	-2.996090
0.032660	-3.061537
0.032680	-3.104620
0.032700	-3.120407
0.032720	-3.131917
0.032740	-3.119091
0.032760	-3.093110
0.032780	-3.058577
0.032800	-2.994775
0.032820	-2.925053
0.032840	-2.836255
0.032860	-2.729699
0.032880	-2.607027
0.032900	-2.475476
0.032920	-2.321889
0.032940	-2.164356
0.032960	-1.989064
0.032980	-1.806208
0.033000	-1.612169
0.033020	-1.410896
0.033040	-1.206333
0.033060	-0.990589
0.033080	-0.768924
0.033100	-0.542985
0.033120	-0.310796
0.033140	-0.085186
0.033160	0.144372
0.033180	0.370969
0.033200	0.600198
0.033220	0.824493
0.033240	1.034318
0.033260	1.253680
0.033280	1.455941
0.033300	1.650309
0.033320	1.841387
0.033340	2.016022
0.033360	2.183093
0.033380	2.332075
0.033400	2.474480
0.033420	2.601757
0.033440	2.711274
0.033460	2.813555
0.033480	2.883935
0.033500	2.954644
0.033520	3.005292
0.033540	3.036207
0.033560	3.051006
0.033580	3.045415
0.033600	3.029958
0.033620	2.999701
0.033640	2.942476
0.033660	2.880318
0.033680	2.800071
0.033700	2.701407
0.033720	2.585970
0.033740	2.452116
0.033760	2.309383
0.033780	2.161058
0.033800	1.992672
0.033820	1.819353
0.033840	1.631891
0.033860	1.441470
0.033880	1.241841
0.033900	1.030372
0.033920	0.817587
0.033940	0.598225
0.033960	0.376560
0.033980	0.153580
0.034000	-0.066111
0.034020	-0.288104
0.034040	-0.505493
0.034060	-0.723539
0.034080	-0.932377
0.034100	-1.137597
0.034120	-1.337884
0.034140	-1.526003
0.034160	-1.703598
0.034180	-1.875272
0.034200	-2.033463
0.034220	-2.175867
0.034240	-2.313338
0.034260	-2.432064
0.034280	-2.538291
0.034300	-2.625444
0.034320	-2.696153
0.034340	-2.761600
0.034360	-2.804354
0.034380	-2.823429
0.034400	-2.837242
0.034420	-2.828033
0.034440	-2.801723
0.034460	-2.761929
0.034480	-2.702073
0.034500	-2.631035
0.034520	-2.539607
0.034540	-2.436997
0.034560	-2.314654
0.034580	-2.180800
0.034600	-2.030832
0.034620	-1.870339
0.034640	-1.700638
0.034660	-1.523372
0.034680	-1.322098
0.034700	-1.120496
0.034720	-0.918564
0.034740	-0.699860
0.034760	-0.484773
0.034780	-0.252585
0.034800	-0.026645
0.034820	0.196992
0.034840	0.435101
0.034860	0.660712
0.034880	0.891585
0.034900	1.112262
0.034920	1.326363
0.034940	1.549014
0.034960	1.745026
0.034980	1.939065
0.035000	2.130472
0.035020	2.305107
0.035040	2.469218
0.035060	2.615898
0.035080	2.767183
0.035100	2.896104
0.035120	3.003976
0.035140	3.105600
0.035160	3.182887
0.035180	3.254912
0.035200	3.307204
0.035220	3.328252
0.035240	3.346998
0.035260	3.344367
0.035280	3.328581
0.035300	3.292075
0.035320	3.241428
0.035340	3.177296
0.035360	3.095076
0.035380	3.004305
0.035400	2.883935
0.035420	2.755015
0.035440	2.619187
0.035460	2.461654
0.035480	2.297543
0.035500	2.126197
0.035520	1.930514
0.035540	1.742066
0.035560	1.543094
0.035580	1.332611
0.035600	1.122129
0.035620	0.901451
0.035640	0.678800
0.035660	0.461411
0.035680	0.227907
0.035700	0.016767
0.035720	-0.202595
0.035740	-0.421957
0.035760	-0.627507
0.035780	-0.837660
0.035800	-1.028081
0.035820	-1.221133
0.035840	-1.403002
0.035860	-1.573690
0.035880	-1.734841
0.035900	-1.874614
0.035920	-2.017019
0.035940	-2.135744
0.035960	-2.239341
0.035980	-2.326165
0.036000	-2.401149
0.036020	-2.465609
0.036040	-2.508692
0.036060	-2.524479
0.036080	-2.537305
0.036100	-2.534016
0.036120	-2.504417
0.036140	-2.473173
0.036160	-2.404438
0.036180	-2.341622
0.036200	-2.252167
0.036220	-2.139362
0.036240	-2.028201
0.036260	-1.885796
0.036280	-1.744707
0.036300	-1.580926
0.036320	-1.406949
0.036340	-1.228697
0.036360	-1.029067
0.036380	-0.835358
0.036400	-0.621916
0.036420	-0.408145
0.036440	-0.193716
0.036460	0.034526
0.036480	0.262439
0.036500	0.494299
0.036520	0.722870
0.036540	0.950454
0.036560	1.176723
0.036580	1.399703
0.036600	1.618736
0.036620	1.830863
0.036640	2.035755
0.036660	2.233741
0.036680	2.418900
0.036700	2.596166
0.036720	2.762908
0.036740	2.913863
0.036760	3.058899
0.036780	3.186834
0.036800	3.296679
0.036820	3.393370
0.036840	3.484470
0.036860	3.543010
0.036880	3.597605
0.036900	3.624244
0.036920	3.646608
0.036940	3.642661
0.036960	3.625559
0.036980	3.592014
0.037000	3.536433
0.037020	3.476906
0.037040	3.393370
0.037060	3.293720
0.037080	3.180914
0.037100	3.057584
0.037120	2.916166
0.037140	2.763237
0.037160	2.598139
0.037180	2.422188
0.037200	2.235385
0.037220	2.041675
0.037240	1.842703
0.037260	1.635838
0.037280	1.424698
0.037300	1.202704
0.037320	0.981697
0.037340	0.762335
0.037360	0.536067
0.037380	0.320651
0.037400	0.096027
0.037420	-0.114127
0.037440	-0.326583
0.037460	-0.535749
0.037480	-0.731103
0.037500	-0.926457
0.037520	-1.100763
0.037540	-1.270793
0.037560	-1.433588
0.037580	-1.575664
0.037600	-1.715437
0.037620	-1.837451
0.037640	-1.942034
0.037660	-2.034120
0.037680	-2.103514
0.037700	-2.170276
0.037720	-2.216319
0.037740	-2.231448
0.037760	-2.248878
0.037780	-2.237367
0.037800	-2.213359
0.037820	-2.176854
0.037840	-2.117656
0.037860	-2.039383
0.037880	-1.959136
0.037900	-1.853237
0.037920	-1.729908
0.037940	-1.598356
0.037960	-1.453650
0.037980	-1.290197
0.038000	-1.123127
0.038020	-0.941257
0.038040	-0.745245
0.038060	-0.544300
0.038080	-0.341711
0.038100	-0.125309
0.038120	0.102933
0.038140	0.323282
0.038160	0.548564
0.038180	0.785686
0.038200	1.013928
0.038220	1.234277
0.038240	1.461532
0.038260	1.687143
0.038280	1.903217
0.038300	2.113042
0.038320	2.321222
0.038340	2.521510
0.038360	2.709629
0.038380	2.882291
0.038400	3.054295
0.038420	3.207882
0.038440	3.347985
0.038460	3.476248
0.038480	3.588396
0.038500	3.686731
0.038520	3.771253
0.038540	3.833083
0.038560	3.893268
0.038580	3.922867
0.038600	3.939311
0.038620	3.941613
0.038640	3.918592
0.038660	3.889979
0.038680	3.842620
0.038700	3.775529
0.038720	3.692322
0.038740	3.591356
0.038760	3.487101
0.038780	3.357522
0.038800	3.216104
0.038820	3.061859
0.038840	2.897091
0.038860	2.725415
0.038880	2.526772
0.038900	2.326485
0.038920	2.123566
0.038940	1.905519
0.038960	1.688459
0.038980	1.461532
0.039000	1.233619
0.039020	1.007350
0.039040	0.776477
0.039060	0.548564
0.039080	0.321637
0.039100	0.094711
0.039120	-0.121033
0.039140	-0.333489
0.039160	-0.535092
0.039180	-0.737023
0.039200	-0.920209
0.039220	-1.099447
0.039240	-1.275069
0.039260	-1.426024
0.039280	-1.559549
0.039300	-1.694718
0.039320	-1.811799
0.039340	-1.906516
0.039360	-1.990051
0.039380	-2.055826
0.039400	-2.108447
0.039420	-2.139362
0.039440	-2.162054
0.039460	-2.158765
0.039480	-2.142322
0.039500	-2.114367
0.039520	-2.063391
0.039540	-1.997944
0.039560	-1.915724
0.039580	-1.811141
0.039600	-1.707544
0.039620	-1.576979
0.039640	-1.440823
0.039660	-1.286251
0.039680	-1.120496
0.039700	-0.948492
0.039720	-0.763333
0.039740	-0.573899
0.039760	-0.370323
0.039780	-0.162801
0.039800	0.052615
0.039820	0.266386
0.039840	0.491997
0.039860	0.710043
0.039880	0.930721
0.039900	1.156332
0.039920	1.376681
0.039940	1.588808
0.039960	1.802251
0.039980	2.007143
0.040000	2.202826
0.040020	2.399496
0.040040	2.575446
0.040060	2.744490
0.040080	2.908930
0.040100	3.055611
0.040120	3.189136
0.040140	3.311808
0.040160	3.423627
0.040180	3.508149
0.040200	3.588725
0.040220	3.651870
0.040240	3.695611
0.040260	3.724881
0.040280	3.730801
0.040300	3.726526
0.040320	3.704491
0.040340	3.664038
0.040360	3.605169
0.040380	3.530842
0.040400	3.447635
0.040420	3.332527
0.040440	3.220050
0.040460	3.088827
0.040480	2.942147
0.040500	2.783627
0.040520	2.610636
0.040540	2.433699
0.040560	2.240318
0.040580	2.039373
0.040600	1.832837
0.040620	1.620710
0.040640	1.400361
0.040660	1.172776
0.040680	0.943876
0.040700	0.718265
0.040720	0.487064
0.040740	0.256848
0.040760	0.032224
0.040780	-0.188454
0.040800	-0.408473
0.040820	-0.626191
0.040840	-0.826478
0.040860	-1.027094
0.040880	-1.214884
0.040900	-1.387216
0.040920	-1.560864
0.040940	-1.712806
0.040960	-1.849291
0.040980	-1.987749
0.041000	-2.102198
0.041020	-2.194284
0.041040	-2.285713
0.041060	-2.353133
0.041080	-2.404438
0.041100	-2.432721
0.041120	-2.460676
0.041140	-2.461334
0.041160	-2.434695
0.041180	-2.409042
0.041200	-2.361684
0.041220	-2.293935
0.041240	-2.215661
0.041260	-2.107460
0.041280	-2.006166
0.041300	-1.880863
0.041320	-1.743721
0.041340	-1.590134
0.041360	-1.423393
0.041380	-1.248758
0.041400	-1.069520
0.041420	-0.872521
0.041440	-0.673550
0.041460	-0.463725
0.041480	-0.250283
0.041500	-0.034538
0.041520	0.191073
0.041540	0.408462
0.041560	0.630784
0.041580	0.853435
0.041600	1.070495
0.041620	1.289528
0.041640	1.497380
0.041660	1.708191
0.041680	1.902559
0.041700	2.099229
0.041720	2.280770
0.041740	2.443237
0.041760	2.608663
0.041780	2.759290
0.041800	2.888869
0.041820	3.015487
0.041840	3.118755
0.041860	3.212815
0.041880	3.292733
0.041900	3.354233
0.041920	3.397317
0.041940	3.424614
0.041960	3.438427
0.041980	3.432507
0.042000	3.404881
0.042020	3.370349
0.042040	3.316083
0.042060	3.239125
0.042080	3.151315
0.042100	3.045744
0.042120	2.929979
0.042140	2.799084
0.042160	2.654048
0.042180	2.494213
0.042200	2.326485
0.042220	2.138366
0.042240	1.953864
0.042260	1.750617
0.042280	1.545067
0.042300	1.331296
0.042320	1.108316
0.042340	0.884020
0.042360	0.655121
0.042380	0.423261
0.042400	0.198966
0.042420	-0.030263
0.042440	-0.252256
0.042460	-0.478525
0.042480	-0.697558
0.042500	-0.911329
0.042520	-1.116878
0.042540	-1.314863
0.042560	-1.501995
0.042580	-1.676629
0.042600	-1.850606
0.042620	-2.004850
0.042640	-2.142322
0.042660	-2.280779
0.042680	-2.394571
0.042700	-2.490933
0.042720	-2.578743
0.042740	-2.648466
0.042760	-2.698455
0.042780	-2.729370
0.042800	-2.752063
0.042820	-2.756338
0.042840	-2.734303
0.042860	-2.707993
0.042880	-2.658990
0.042900	-2.592227
0.042920	-2.513626
0.042940	-2.408713
0.042960	-2.305116
0.042980	-2.175209
0.043000	-2.042671
0.043020	-1.892045
0.043040	-1.724975
0.043060	-1.549353
0.043080	-1.367812
0.043100	-1.174103
0.043120	-0.974474
0.043140	-0.761360
0.043160	-0.555482
0.043180	-0.335133
0.043200	-0.115442
0.043220	0.104906
0.043240	0.327557
0.043260	0.544617
0.043280	0.769242
0.043300	0.985315
0.043320	1.190865
0.043340	1.403649
0.043360	1.605581
0.043380	1.790082
0.043400	1.971953
0.043420	2.146916
0.043440	2.313329
0.043460	2.453103
0.043480	2.584655
0.043500	2.717522
0.043520	2.819146
0.043540	2.911890
0.043560	2.991808
0.043580	3.051335
0.043600	3.102311
0.043620	3.127964
0.043640	3.141777
0.043660	3.137173
0.043680	3.113493
0.043700	3.076659
0.043720	3.021078
0.043740	2.947409
0.043760	2.855652
0.043780	2.749424
0.043800	2.636289
0.043820	2.506710
0.043840	2.365621
0.043860	2.203812
0.043880	2.032466
0.043900	1.849938
0.043920	1.660175
0.043940	1.460545
0.043960	1.254996
0.043980	1.038594
0.044000	0.823507
0.044020	0.596909
0.044040	0.369983
0.044060	0.145687
0.044080	-0.087159
0.044100	-0.317374
0.044120	-0.541340
0.044140	-0.765965
0.044160	-0.985655
0.044180	-1.203044
0.044200	-1.405962
0.044220	-1.604276
0.044240	-1.793052
0.044260	-1.971634
0.044280	-2.142650
0.044300	-2.294263
0.044320	-2.430090
0.044340	-2.569535
0.044360	-2.681354
0.044380	-2.782648
0.044400	-2.873090
0.044420	-2.939523
0.044440	-2.997406
0.044460	-3.022730
0.044480	-3.047396
0.044500	-3.052000
0.044520	-3.027334
0.044540	-3.010890
0.044560	-2.950047
0.044580	-2.890849
0.044600	-2.810274
0.044620	-2.707006
0.044640	-2.607685
0.044660	-2.478764
0.044680	-2.346226
0.044700	-2.191982
0.044720	-2.029187
0.044740	-1.851264
0.044760	-1.673998
0.044780	-1.479302
0.044800	-1.281646
0.044820	-1.071493
0.044840	-0.858051
0.044860	-0.641648
0.044880	-0.419984
0.044900	-0.200293
0.044920	0.025975
0.044940	0.243035
0.044960	0.466344
0.044980	0.677813
0.045000	0.896847
0.045020	1.099436
0.045040	1.299066
0.045060	1.492776
0.045080	1.672672
0.045100	1.846978
0.045120	2.005498
0.045140	2.157441
0.045160	2.288006
0.045180	2.418900
0.045200	2.519537
0.045220	2.613267
0.045240	2.695487
0.045260	2.758632
0.045280	2.805662
0.045300	2.827368
0.045320	2.845128
0.045340	2.843812
0.045360	2.817173
0.045380	2.783956
0.045400	2.727060
0.045420	2.653062
0.045440	2.566567
0.045460	2.457379
0.045480	2.343915
0.045500	2.216639
0.045520	2.071603
0.045540	1.916701
0.045560	1.746341
0.045580	1.562498
0.045600	1.376352
0.045620	1.178038
0.045640	0.963609
0.045660	0.750496
0.045680	0.535080
0.045700	0.310784
0.045720	0.085502
0.045740	-0.146028
0.045760	-0.374270
0.045780	-0.603170
0.045800	-0.832069
0.045820	-1.057022
0.045840	-1.271122
0.045860	-1.486866
0.045880	-1.691100
0.045900	-1.895991
0.045920	-2.078848
0.045940	-2.263020
0.045960	-2.432392
0.045980	-2.580717
0.046000	-2.727397
0.046020	-2.857633
0.046040	-2.970438
0.046060	-3.075350
0.046080	-3.160530
0.046100	-3.231239
0.046120	-3.287148
0.046140	-3.316418
0.046160	-3.342729
0.046180	-3.348648
0.046200	-3.323654
0.046220	-3.300632
0.046240	-3.253931
0.046260	-3.181249
0.046280	-3.106594
0.046300	-3.007272
0.046320	-2.901702
0.046340	-2.782648
0.046360	-2.643861
0.046380	-2.491591
0.046400	-2.328138
0.046420	-2.153503
0.046440	-1.971305
0.046460	-1.778582
0.046480	-1.577637
0.046500	-1.375706
0.046520	-1.158317
0.046540	-0.942901
0.046560	-0.727815
0.046580	-0.505164
0.046600	-0.277909
0.046620	-0.050653
0.046640	0.164105
0.046660	0.378862
0.046680	0.592305
0.046700	0.799499
0.046720	0.998141
0.046740	1.185274
0.046760	1.373392
0.046780	1.547041
0.046800	1.707863
0.046820	1.853227
0.046840	1.984779
0.046860	2.119619
0.046880	2.216639
0.046900	2.313987
0.046920	2.401140
0.046940	2.459681
0.046960	2.507039
0.046980	2.531705
0.047000	2.548149
0.047020	2.548807
0.047040	2.519208
0.047060	2.487964
0.047080	2.430739
0.047100	2.364963
0.047120	2.276166
0.047140	2.166978
0.047160	2.056146
0.047180	1.923278
0.047200	1.783505
0.047220	1.628603
0.047240	1.452981
0.047260	1.274729
0.047280	1.084308
0.047300	0.883692
0.047320	0.680773
0.047340	0.461411
0.047360	0.244680
0.047380	0.023016
0.047400	-0.207528
0.047420	-0.431166
0.047440	-0.660394
0.047460	-0.893569
0.047480	-1.119180
0.047500	-1.345120
0.047520	-1.560864
0.047540	-1.776609
0.047560	-1.986104
0.047580	-2.186391
0.047600	-2.367603
0.047620	-2.547829
0.047640	-2.718846
0.047660	-2.877036
0.047680	-3.019112
0.047700	-3.143099
0.047720	-3.258865
0.047740	-3.368381
0.047760	-3.457507
0.047780	-3.525914
0.047800	-3.579850
0.047820	-3.612409
0.047840	-3.639048
0.047860	-3.642008
0.047880	-3.622604
0.047900	-3.599583
0.047920	-3.548936
0.047940	-3.485133
0.047960	-3.402913
0.047980	-3.301290
0.048000	-3.200653
0.048020	-3.077323
0.048040	-2.941168
0.048060	-2.793830
0.048080	-2.630377
0.048100	-2.457716
0.048120	-2.273544
0.048140	-2.084439
0.048160	-1.883494
0.048180	-1.675314
0.048200	-1.463187
0.048220	-1.246785
0.048240	-1.026765
0.048260	-0.804114
0.048280	-0.583108
0.048300	-0.362430
0.048320	-0.142410
0.048340	0.071361
0.048360	0.290065
0.048380	0.492654
0.048400	0.698862
0.048420	0.887967
0.048440	1.071153
0.048460	1.248747
0.048480	1.406938
0.048500	1.561182
0.048520	1.688788
0.048540	1.813104
0.048560	1.919990
0.048580	2.018325
0.048600	2.099887
0.048620	2.161387
0.048640	2.208746
0.048660	2.234727
0.048680	2.253802
0.048700	2.247882
0.048720	2.224203
0.048740	2.196577
0.048760	2.140010
0.048780	2.071274
0.048800	1.980175
0.048820	1.879209
0.048840	1.764430
0.048860	1.625643
0.048880	1.492118
0.048900	1.335900
0.048920	1.165541
0.048940	0.987288
0.048960	0.796210
0.048980	0.598225
0.049000	0.388400
0.049020	0.176931
0.049040	-0.044076
0.049060	-0.267056
0.049080	-0.495297
0.049100	-0.723539
0.049120	-0.946848
0.049140	-1.178707
0.049160	-1.407936
0.049180	-1.628942
0.049200	-1.845344
0.049220	-2.062733
0.049240	-2.271571
0.049260	-2.473831
0.049280	-2.660634
0.049300	-2.842175
0.049320	-3.012863
0.049340	-3.167765
0.049360	-3.308196
0.049380	-3.444352
0.049400	-3.550909
0.049420	-3.657137
0.049440	-3.745934
0.049460	-3.817629
0.049480	-3.874525
0.049500	-3.904125
0.049520	-3.929448
0.049540	-3.937670
0.049560	-3.915964
0.049580	-3.892285
0.049600	-3.847557
0.049620	-3.783097
0.049640	-3.707126
0.049660	-3.607147
0.049680	-3.501577
0.049700	-3.374301
0.049720	-3.241105
0.049740	-3.097385
0.049760	-2.932288
0.049780	-2.760942
0.049800	-2.578415
0.049820	-2.384047
0.049840	-2.188693
0.049860	-1.975580
0.049880	-1.770360
0.049900	-1.554287
0.049920	-1.328676
0.049940	-1.108985
0.049960	-0.885347
0.049980	-0.656777
0.050000	-0.429522
0.050020	-0.208844
0.050040	0.009531
0.050060	0.229880
0.050080	0.431812
0.050100	0.633086
0.050120	0.824822
0.050140	1.003732
0.050160	1.176394
0.050180	1.334256
0.050200	1.480607
0.050220	1.606568
0.050240	1.713453
0.050260	1.820339
0.050280	1.911110
0.050300	1.982148
0.050320	2.038057
0.050340	2.071274
0.050360	2.102518
0.050380	2.103833
0.050400	2.085745
0.050420	2.060421
0.050440	2.017009
0.050460	1.952549
0.050480	1.869013
0.050500	1.774954
0.050520	1.666753
0.050540	1.542765
0.050560	1.410227
0.050580	1.259929
0.050600	1.103712
0.050620	0.931050
0.050640	0.744576
0.050660	0.554155
0.050680	0.355512
0.050700	0.149634
0.050720	-0.062493
0.050740	-0.278237
0.050760	-0.496942
0.050780	-0.716962
0.050800	-0.944217
0.050820	-1.162921
0.050840	-1.384914
0.050860	-1.604934
0.050880	-1.814101
0.050900	-2.020636
0.050920	-2.223555
0.050940	-2.417593
0.050960	-2.593872
0.050980	-2.768835
0.051000	-2.936892
0.051020	-3.082257
0.051040	-3.220057
0.051060	-3.343057
0.051080	-3.447970
0.051100	-3.549264
0.051120	-3.629182
0.051140	-3.698904
0.051160	-3.748894
0.051180	-3.773231
0.051200	-3.790990
0.051220	-3.787701
0.051240	-3.765338
0.051260	-3.737383
0.051280	-3.680487
0.051300	-3.611751
0.051320	-3.524927
0.051340	-3.418371
0.051360	-3.310827
0.051380	-3.172369
0.051400	-3.033912
0.051420	-2.879996
0.051440	-2.712268
0.051460	-2.536976
0.051480	-2.340964
0.051500	-2.145281
0.051520	-1.943350
0.051540	-1.721686
0.051560	-1.508244
0.051580	-1.284277
0.051600	-1.057351
0.051620	-0.826478
0.051640	-0.594619
0.051660	-0.369008
0.051680	-0.136162
0.051700	0.087805
0.051720	0.301576
0.051740	0.518636
0.051760	0.728790
0.051780	0.922170
0.051800	1.107000
0.051820	1.294790
0.051840	1.464163
0.051860	1.622683
0.051880	1.773967
0.051900	1.898941
0.051920	2.011747
0.051940	2.121264
0.051960	2.207759
0.051980	2.276824
0.052000	2.336351
0.052020	2.369568
0.052040	2.393247
0.052060	2.402456
0.052080	2.382065
0.052100	2.357070
0.052120	2.316947
0.052140	2.248869
0.052160	2.170596
0.052180	2.074563
0.052200	1.964059
0.052220	1.844676
0.052240	1.709836
0.052260	1.566116
0.052280	1.403978
0.052300	1.232632
0.052320	1.053393
0.052340	0.856066
0.052360	0.654792
0.052380	0.450558
0.052400	0.238102
0.052420	0.025318
0.052440	-0.196347
0.052460	-0.416366
0.052480	-0.635729
0.052500	-0.866273
0.052520	-1.080373
0.052540	-1.297761
0.052560	-1.509230
0.052580	-1.718068
0.052600	-1.923288
0.052620	-2.110749
0.052640	-2.292290
0.052660	-2.466925
0.052680	-2.634324
0.052700	-2.784293
0.052720	-2.918475
0.052740	-3.046409
0.052760	-3.146388
0.052780	-3.253931
0.052800	-3.333849
0.052820	-3.395349
0.052840	-3.450272
