Freq	Power
[Hz]	[dB]
861.816	-98.883
864.258	-104.994
866.699	-114.922
869.141	-101.483
871.582	-100.573
874.023	-116.089
876.465	-104.615
878.906	-101.986
881.348	-108.846
883.789	-117.220
886.230	-107.359
888.672	-106.296
891.113	-101.431
893.555	-100.108
895.996	-106.417
898.437	-111.879
900.879	-113.507
903.320	-117.900
905.762	-110.036
908.203	-101.231
910.645	-103.758
913.086	-121.559
915.527	-114.157
917.969	-115.225
920.410	-110.464
922.852	-102.987
925.293	-105.129
927.734	-108.174
930.176	-106.344
932.617	-102.777
935.059	-103.104
937.500	-107.577
939.941	-102.147
942.383	-98.792
944.824	-102.236
947.266	-103.850
949.707	-108.182
952.148	-103.994
954.590	-98.296
957.031	-86.814
959.473	-90.852
961.914	-101.358
964.355	-103.648
966.797	-117.272
969.238	-127.060
971.680	-106.693
974.121	-109.947
976.562	-103.417
979.004	-105.159
981.445	-107.047
983.887	-107.412
986.328	-101.435
988.770	-101.643
991.211	-102.329
993.652	-101.942
996.094	-112.426
998.535	-105.513
1000.977	-98.323
1003.418	-102.532
1005.859	-106.680
1008.301	-102.778
1010.742	-112.123
1013.184	-104.489
1015.625	-102.466
1018.066	-108.024
1020.508	-99.539
1022.949	-97.849
1025.391	-107.661
1027.832	-107.610
1030.273	-109.372
1032.715	-97.327
1035.156	-99.506
1037.598	-111.225
1040.039	-120.845
1042.480	-115.995
1044.922	-107.218
1047.363	-104.620
1049.805	-112.010
1052.246	-101.414
1054.687	-101.428
1057.129	-103.778
1059.570	-107.964
1062.012	-118.088
1064.453	-114.516
1066.895	-124.375
1069.336	-109.433
1071.777	-107.171
1074.219	-131.507
1076.660	-112.748
1079.102	-110.794
1081.543	-98.371
1083.984	-99.453
1086.426	-101.962
1088.867	-101.720
1091.309	-112.254
1093.750	-93.950
1096.191	-93.408
1098.633	-97.124
1101.074	-99.315
1103.516	-100.567
1105.957	-102.789
1108.398	-109.129
1110.840	-99.937
1113.281	-99.476
1115.723	-104.091
1118.164	-101.938
1120.605	-99.332
1123.047	-100.413
1125.488	-99.912
1127.930	-97.509
1130.371	-100.255
1132.812	-101.190
1135.254	-107.434
1137.695	-115.619
1140.137	-107.319
1142.578	-114.681
1145.020	-103.932
1147.461	-100.919
1149.902	-116.163
1152.344	-109.283
1154.785	-102.610
1157.227	-101.032
1159.668	-117.110
1162.109	-102.484
1164.551	-105.854
1166.992	-108.590
1169.434	-110.627
1171.875	-108.312
1174.316	-104.841
1176.758	-108.434
1179.199	-102.512
1181.641	-106.492
1184.082	-110.979
1186.523	-109.348
1188.965	-105.795
1191.406	-106.516
1193.848	-105.819
1196.289	-105.664
1198.730	-108.414
1201.172	-117.211
1203.613	-110.347
1206.055	-111.320
1208.496	-113.665
1210.937	-107.932
1213.379	-105.284
1215.820	-114.132
1218.262	-104.586
1220.703	-109.677
1223.145	-113.228
1225.586	-116.644
1228.027	-110.678
1230.469	-103.581
1232.910	-100.113
1235.352	-98.264
1237.793	-104.399
1240.234	-105.584
1242.676	-102.360
1245.117	-104.128
1247.559	-106.752
1250.000	-106.711
1252.441	-107.759
1254.883	-103.620
1257.324	-104.168
1259.766	-101.220
1262.207	-104.357
1264.648	-111.163
1267.090	-118.888
1269.531	-103.635
1271.973	-98.853
1274.414	-99.603
1276.855	-95.838
1279.297	-95.443
1281.738	-106.533
1284.180	-105.399
1286.621	-100.360
1289.062	-101.582
1291.504	-104.876
1293.945	-101.352
1296.387	-101.687
1298.828	-118.026
1301.270	-102.019
1303.711	-86.239
1306.152	-86.191
1308.594	-105.949
1311.035	-100.855
1313.477	-101.147
1315.918	-103.697
1318.359	-103.893
1320.801	-115.737
1323.242	-103.023
1325.684	-104.162
1328.125	-104.134
1330.566	-102.629
1333.008	-108.907
1335.449	-101.963
1337.891	-99.873
1340.332	-103.642
1342.773	-100.341
1345.215	-100.747
1347.656	-103.009
1350.098	-108.551
1352.539	-104.748
1354.980	-102.236
1357.422	-107.489
1359.863	-106.061
1362.305	-98.968
1364.746	-97.497
1367.187	-103.380
1369.629	-109.994
1372.070	-104.198
1374.512	-112.437
1376.953	-102.701
1379.395	-107.256
1381.836	-106.187
1384.277	-103.687
1386.719	-108.087
1389.160	-101.477
1391.602	-107.638
1394.043	-104.754
1396.484	-107.785
1398.926	-107.690
1401.367	-112.265
1403.809	-106.510
1406.250	-113.534
1408.691	-107.783
1411.133	-101.851
1413.574	-97.889
1416.016	-98.375
1418.457	-100.158
1420.898	-109.754
1423.340	-95.481
1425.781	-101.843
1428.223	-106.253
1430.664	-100.865
1433.105	-101.232
1435.547	-100.589
1437.988	-98.351
1440.430	-99.677
1442.871	-100.831
1445.312	-99.324
1447.754	-99.727
1450.195	-102.978
1452.637	-118.734
1455.078	-110.517
1457.520	-104.576
1459.961	-105.461
1462.402	-102.909
1464.844	-104.674
1467.285	-104.724
1469.727	-109.107
1472.168	-103.609
1474.609	-96.668
1477.051	-104.012
1479.492	-123.156
1481.934	-103.271
1484.375	-98.910
1486.816	-101.814
1489.258	-109.658
1491.699	-110.323
1494.141	-115.755
1496.582	-108.783
1499.023	-102.608
1501.465	-101.975
1503.906	-104.902
1506.348	-127.614
1508.789	-119.937
1511.230	-105.617
1513.672	-99.586
1516.113	-99.520
1518.555	-102.180
1520.996	-107.709
1523.437	-99.901
1525.879	-100.798
1528.320	-105.391
1530.762	-106.863
1533.203	-118.223
1535.645	-110.118
1538.086	-105.225
1540.527	-108.579
1542.969	-115.903
1545.410	-104.580
1547.852	-102.008
1550.293	-104.002
1552.734	-104.119
1555.176	-105.502
1557.617	-105.779
1560.059	-101.598
1562.500	-101.119
1564.941	-100.107
1567.383	-114.545
1569.824	-97.574
1572.266	-97.823
1574.707	-103.149
1577.148	-102.802
1579.590	-102.105
1582.031	-107.378
1584.473	-104.106
1586.914	-107.598
1589.355	-115.296
1591.797	-105.620
1594.238	-103.071
1596.680	-105.868
1599.121	-106.836
1601.562	-113.193
1604.004	-116.252
1606.445	-105.476
1608.887	-100.032
1611.328	-104.371
1613.770	-108.023
1616.211	-106.389
1618.652	-100.355
1621.094	-97.613
1623.535	-97.956
1625.977	-101.446
1628.418	-100.846
1630.859	-95.098
1633.301	-102.992
1635.742	-107.513
1638.184	-98.265
1640.625	-101.248
1643.066	-121.855
1645.508	-114.038
1647.949	-102.664
1650.391	-85.088
1652.832	-80.619
1655.273	-87.403
1657.715	-108.691
1660.156	-102.802
1662.598	-112.134
1665.039	-99.505
1667.480	-106.263
1669.922	-106.766
1672.363	-104.014
1674.805	-107.434
1677.246	-108.871
1679.687	-98.647
1682.129	-97.464
1684.570	-102.160
1687.012	-95.583
1689.453	-100.402
1691.895	-108.437
1694.336	-101.222
1696.777	-98.641
1699.219	-102.539
