Freq	Power
[Hz]	[dB]
861.816	-99.992
864.258	-108.229
866.699	-111.925
869.141	-108.219
871.582	-110.093
874.023	-98.527
876.465	-105.487
878.906	-101.116
881.348	-104.537
883.789	-119.324
886.230	-96.856
888.672	-99.178
891.113	-102.736
893.555	-102.175
895.996	-100.353
898.437	-98.284
900.879	-112.525
903.320	-101.549
905.762	-100.792
908.203	-102.674
910.645	-119.004
913.086	-102.186
915.527	-98.150
917.969	-97.793
920.410	-101.541
922.852	-105.173
925.293	-110.163
927.734	-104.453
930.176	-107.062
932.617	-106.152
935.059	-108.746
937.500	-102.236
939.941	-99.855
942.383	-105.156
944.824	-95.741
947.266	-95.798
949.707	-101.456
952.148	-98.762
954.590	-99.601
957.031	-103.435
959.473	-111.346
961.914	-101.970
964.355	-105.475
966.797	-103.670
969.238	-99.453
971.680	-102.984
974.121	-106.708
976.562	-108.139
979.004	-111.351
981.445	-112.378
983.887	-121.785
986.328	-114.792
988.770	-107.011
991.211	-108.058
993.652	-97.863
996.094	-96.539
998.535	-89.358
1000.977	-87.877
1003.418	-95.803
1005.859	-105.125
1008.301	-103.817
1010.742	-96.143
1013.184	-99.189
1015.625	-107.202
1018.066	-103.231
1020.508	-100.801
1022.949	-101.913
1025.391	-108.207
1027.832	-103.110
1030.273	-112.170
1032.715	-102.150
1035.156	-98.607
1037.598	-96.954
1040.039	-101.664
1042.480	-100.674
1044.922	-106.759
1047.363	-99.170
1049.805	-103.043
1052.246	-102.506
1054.687	-105.476
1057.129	-105.913
1059.570	-103.897
1062.012	-113.563
1064.453	-108.951
1066.895	-106.670
1069.336	-106.500
1071.777	-110.596
1074.219	-108.861
1076.660	-110.011
1079.102	-108.826
1081.543	-97.196
1083.984	-102.667
1086.426	-112.773
1088.867	-100.882
1091.309	-105.767
1093.750	-93.277
1096.191	-99.049
1098.633	-95.555
1101.074	-98.366
1103.516	-102.746
1105.957	-100.177
1108.398	-101.946
1110.840	-121.964
1113.281	-103.339
1115.723	-101.847
